Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
10	CALHM2	2.02E-05	6.20E-06	7.91E-07	3.85E-07	1.32E-05	1.24E-07	1.19E-05	1.06E-05	4.36E-07	1.19E-05	1.06E-05	4.60E-08	3.25E-07	1.35E-08	0	0	1.24E-07
10	CALHM3	2.28E-05	7.21E-06	8.88E-07	4.58E-07	1.48E-05	1.17E-07	1.16E-05	9.89E-06	3.91E-07	1.16E-05	9.89E-06	9.25E-08	3.44E-07	2.08E-08	0	0	1.17E-07
10	CALML3	1.30E-05	4.46E-06	4.98E-07	2.32E-07	8.08E-06	3.07E-06	6.94E-06	5.55E-06	4.97E-09	6.96E-06	5.62E-06	0	2.13E-07	1.93E-08	7.88E-08	6.93E-08	3.08E-06
10	CALML5	1.29E-05	5.07E-06	3.41E-07	1.62E-07	7.47E-06	1.15E-06	3.50E-06	2.39E-06	0	3.52E-06	2.47E-06	0	1.43E-07	1.93E-08	0	0	1.15E-06
10	CALY	1.98E-05	6.69E-06	8.31E-07	4.84E-07	1.23E-05	2.21E-07	7.47E-06	5.74E-06	2.22E-07	7.47E-06	5.74E-06	1.84E-07	2.78E-07	2.20E-08	3.26E-08	0	2.54E-07
10	CAMK1D	2.15E-05	6.70E-06	1.50E-06	9.94E-07	1.33E-05	1.75E-06	1.31E-05	1.24E-05	1.14E-06	1.31E-05	1.24E-05	5.45E-07	4.05E-07	4.34E-08	4.10E-07	1.90E-07	1.97E-06
10	CAMK2G	3.96E-05	1.14E-05	3.30E-06	2.09E-06	2.49E-05	4.73E-06	2.24E-05	2.13E-05	4.20E-06	2.24E-05	2.13E-05	1.08E-06	9.68E-07	3.77E-08	1.01E-05	3.45E-06	1.14E-05
10	CASC10	1.36E-05	3.83E-06	9.59E-07	4.61E-07	8.84E-06	0	5.51E-06	3.07E-06	1.88E-07	5.51E-06	3.07E-06	4.60E-08	3.98E-07	1.69E-08	2.36E-06	0	2.36E-06
10	CASP7	2.57E-05	5.15E-06	3.47E-06	1.78E-06	1.71E-05	1.14E-06	7.45E-06	6.21E-06	6.71E-07	7.45E-06	6.22E-06	3.88E-07	1.35E-06	4.52E-08	0	0	1.14E-06
10	CC2D2B	5.41E-05	1.29E-05	7.48E-06	4.20E-06	3.37E-05	3.53E-06	2.36E-05	1.46E-05	5.28E-07	2.36E-05	1.50E-05	1.53E-06	2.63E-06	4.04E-08	0	0	3.53E-06
10	CCAR1	5.01E-05	1.09E-05	7.89E-06	4.12E-06	3.13E-05	2.69E-06	3.10E-05	2.88E-05	4.30E-06	3.10E-05	2.88E-05	1.07E-06	3.02E-06	2.90E-08	7.12E-06	4.79E-07	9.33E-06
10	CCDC172	9.61E-06	2.17E-06	1.30E-06	7.78E-07	6.14E-06	2.38E-08	4.81E-06	3.68E-06	1.66E-07	4.81E-06	3.68E-06	3.37E-07	4.20E-07	2.08E-08	0	0	2.38E-08
10	CCDC186	3.52E-05	7.90E-06	5.68E-06	2.90E-06	2.16E-05	5.03E-08	1.90E-05	1.60E-05	1.42E-06	1.90E-05	1.60E-05	6.49E-07	2.22E-06	2.85E-08	0	0	5.03E-08
10	CCDC3	1.96E-05	6.69E-06	1.10E-06	5.48E-07	1.18E-05	0	1.04E-05	8.58E-06	8.22E-07	1.04E-05	8.58E-06	9.17E-08	4.40E-07	1.56E-08	0	0	0
10	CCDC6	2.78E-05	8.57E-06	2.32E-06	1.37E-06	1.69E-05	6.96E-06	1.66E-05	1.57E-05	2.64E-06	1.67E-05	1.59E-05	6.05E-07	7.55E-07	1.33E-08	6.65E-06	5.01E-06	8.60E-06
10	CCDC7	5.21E-05	1.22E-05	7.93E-06	4.63E-06	3.20E-05	0	8.29E-06	3.75E-06	1.89E-07	8.29E-06	3.75E-06	1.97E-06	2.64E-06	3.08E-08	0	0	0
10	CCNJ	1.77E-05	4.58E-06	1.89E-06	9.60E-07	1.12E-05	5.24E-08	1.10E-05	9.84E-06	9.84E-07	1.10E-05	9.84E-06	1.96E-07	7.42E-07	2.28E-08	4.04E-06	4.56E-08	4.05E-06
10	CCNY	1.91E-05	5.35E-06	1.44E-06	9.04E-07	1.23E-05	5.44E-07	1.21E-05	1.13E-05	2.12E-06	1.21E-05	1.13E-05	4.57E-07	4.33E-07	1.40E-08	5.51E-07	1.88E-08	1.08E-06
10	CCSER2	4.36E-05	1.03E-05	4.99E-06	2.53E-06	2.83E-05	4.00E-07	2.04E-05	1.49E-05	1.49E-06	2.04E-05	1.49E-05	4.95E-07	1.96E-06	6.96E-08	0	0	4.00E-07
10	CDC123	1.65E-05	4.44E-06	2.14E-06	1.34E-06	9.87E-06	2.25E-06	9.54E-06	8.38E-06	1.56E-06	9.54E-06	8.38E-06	6.74E-07	6.42E-07	2.18E-08	0	0	2.25E-06
10	CDH23	0.000215113	6.59E-05	1.16E-05	7.02E-06	0.00013757	2.87E-05	0.000125358	0.000108863	1.07E-05	0.00012558	0.000110189	3.25E-06	3.68E-06	8.99E-08	0	0	2.87E-05
10	CDHR1	4.79E-05	1.47E-05	2.76E-06	1.66E-06	3.04E-05	3.43E-06	2.39E-05	1.93E-05	1.12E-06	2.39E-05	1.94E-05	7.49E-07	8.80E-07	3.40E-08	0	0	3.43E-06
10	CDK1	1.07E-05	2.45E-06	1.28E-06	7.36E-07	6.99E-06	1.24E-06	6.93E-06	6.58E-06	1.02E-06	6.93E-06	6.58E-06	2.67E-07	4.34E-07	3.48E-08	3.39E-06	1.05E-06	3.58E-06
10	CDNF	9.10E-06	2.60E-06	7.92E-07	4.43E-07	5.71E-06	8.34E-07	4.17E-06	3.21E-06	3.33E-07	4.17E-06	3.21E-06	1.41E-07	2.79E-07	2.22E-08	0	0	8.34E-07
10	CELF2	3.30E-05	9.77E-06	2.85E-06	1.73E-06	2.03E-05	2.50E-06	1.85E-05	1.71E-05	2.95E-06	1.85E-05	1.71E-05	8.09E-07	8.96E-07	2.18E-08	9.74E-06	1.44E-06	1.08E-05
10	CEP55	1.93E-05	4.71E-06	3.19E-06	1.62E-06	1.14E-05	0	9.13E-06	6.99E-06	4.66E-07	9.13E-06	6.99E-06	3.34E-07	1.26E-06	2.08E-08	0	0	0
10	CFAP43	7.04E-05	1.86E-05	8.22E-06	4.57E-06	4.37E-05	8.59E-07	3.00E-05	2.36E-05	9.98E-07	3.00E-05	2.36E-05	1.64E-06	2.92E-06	1.50E-08	0	0	8.59E-07
10	CFAP46	0.000165176	5.20E-05	1.35E-05	7.64E-06	9.97E-05	4.12E-06	5.24E-05	3.60E-05	3.78E-07	5.24E-05	3.61E-05	2.97E-06	4.65E-06	1.69E-08	0	0	4.12E-06
10	CFAP58	3.78E-05	9.20E-06	4.98E-06	2.64E-06	2.36E-05	2.82E-07	2.11E-05	1.82E-05	1.56E-06	2.11E-05	1.82E-05	7.59E-07	1.87E-06	1.45E-08	0	0	2.82E-07
10	CFAP70	4.19E-05	1.01E-05	5.16E-06	2.98E-06	2.66E-05	6.05E-06	2.24E-05	1.90E-05	7.77E-07	2.25E-05	1.91E-05	1.20E-06	1.75E-06	2.22E-08	0	0	6.05E-06
10	CH25H	1.75E-05	6.17E-06	8.23E-07	3.79E-07	1.05E-05	3.35E-06	7.95E-06	6.52E-06	1.71E-06	7.95E-06	6.52E-06	0	3.56E-07	2.31E-08	0	0	3.35E-06
10	CHAT	4.53E-05	1.35E-05	3.66E-06	2.02E-06	2.81E-05	1.42E-05	2.19E-05	1.71E-05	1.59E-06	2.21E-05	1.78E-05	6.88E-07	1.31E-06	1.99E-08	0	0	1.42E-05
10	CHCHD1	8.56E-06	2.42E-06	5.92E-07	3.25E-07	5.55E-06	6.79E-07	5.01E-06	4.24E-06	4.58E-07	5.01E-06	4.24E-06	9.27E-08	2.14E-07	1.82E-08	2.19E-07	1.32E-07	7.66E-07
10	CHST15	3.67E-05	1.11E-05	2.53E-06	1.28E-06	2.31E-05	1.63E-06	1.81E-05	1.46E-05	1.70E-06	1.81E-05	1.46E-05	2.47E-07	9.94E-07	4.15E-08	0	0	1.63E-06
10	CHST3	3.85E-05	1.24E-05	1.41E-06	6.75E-07	2.47E-05	1.56E-05	2.19E-05	1.88E-05	2.99E-06	2.21E-05	1.95E-05	6.70E-08	5.87E-07	2.07E-08	8.31E-07	8.10E-07	1.56E-05
10	CHUK	3.10E-05	6.89E-06	3.88E-06	2.25E-06	2.03E-05	2.33E-06	1.96E-05	1.78E-05	1.59E-06	1.96E-05	1.78E-05	8.97E-07	1.30E-06	4.94E-08	2.22E-07	8.23E-08	2.47E-06
10	CISD1	4.91E-06	1.10E-06	7.64E-07	4.00E-07	3.04E-06	5.00E-07	2.93E-06	2.54E-06	2.20E-07	2.93E-06	2.54E-06	9.56E-08	2.91E-07	1.33E-08	0	0	5.00E-07
10	CLRN3	1.15E-05	3.75E-06	7.36E-07	3.89E-07	6.98E-06	1.16E-06	3.97E-06	3.00E-06	2.10E-08	3.97E-06	3.01E-06	9.39E-08	2.77E-07	1.83E-08	0	0	1.16E-06
10	CNNM1	7.14E-05	2.31E-05	3.41E-06	1.88E-06	4.49E-05	1.79E-05	4.20E-05	3.68E-05	2.84E-06	4.20E-05	3.68E-05	6.20E-07	1.23E-06	2.84E-08	0	0	1.79E-05
10	CNNM2	6.19E-05	2.02E-05	3.23E-06	1.64E-06	3.85E-05	1.45E-05	3.69E-05	3.21E-05	1.73E-06	3.69E-05	3.21E-05	3.35E-07	1.27E-06	3.79E-08	0	0	1.45E-05
10	COL13A1	4.24E-05	1.25E-05	3.84E-06	2.79E-06	2.61E-05	1.90E-05	2.51E-05	2.25E-05	4.48E-06	2.52E-05	2.33E-05	1.94E-06	8.35E-07	2.28E-08	2.47E-06	2.06E-06	1.94E-05
10	COL17A1	7.78E-05	2.18E-05	9.01E-06	5.52E-06	4.69E-05	1.99E-05	3.73E-05	3.14E-05	3.14E-06	3.76E-05	3.25E-05	2.71E-06	2.79E-06	1.93E-08	0	0	1.99E-05
10	COMMD3	1.03E-05	2.83E-06	1.28E-06	7.52E-07	6.25E-06	2.85E-08	6.07E-06	5.62E-06	6.72E-07	6.07E-06	5.62E-06	3.16E-07	4.20E-07	1.56E-08	0	0	2.85E-08
10	COMMD3-BMI1	2.07E-05	5.12E-06	2.79E-06	1.57E-06	1.28E-05	1.27E-06	1.25E-05	1.18E-05	1.38E-06	1.25E-05	1.18E-05	5.82E-07	9.71E-07	2.05E-08	0	0	1.27E-06
10	COMTD1	2.32E-05	7.76E-06	1.90E-06	1.01E-06	1.36E-05	1.72E-06	1.22E-05	1.06E-05	1.44E-06	1.22E-05	1.06E-05	2.72E-07	7.14E-07	1.97E-08	0	0	1.72E-06
10	COX15	2.06E-05	4.90E-06	2.80E-06	1.52E-06	1.29E-05	5.99E-06	1.10E-05	9.26E-06	1.13E-06	1.10E-05	9.28E-06	4.04E-07	1.03E-06	8.87E-08	0	0	5.99E-06
10	CPEB3	4.85E-05	1.58E-05	3.41E-06	1.74E-06	2.94E-05	1.64E-07	2.89E-05	2.57E-05	3.33E-06	2.89E-05	2.57E-05	3.79E-07	1.34E-06	1.84E-08	5.71E-06	1.35E-07	5.74E-06
10	CPN1	2.67E-05	8.07E-06	1.78E-06	1.01E-06	1.69E-05	9.36E-07	1.38E-05	1.17E-05	4.89E-07	1.38E-05	1.17E-05	3.66E-07	6.22E-07	1.83E-08	0	0	9.36E-07
10	CPXM2	4.70E-05	1.40E-05	3.66E-06	1.96E-06	2.94E-05	9.44E-06	2.38E-05	1.91E-05	1.39E-06	2.42E-05	2.14E-05	5.87E-07	1.35E-06	2.20E-08	0	0	9.44E-06
10	CREM	2.10E-05	4.35E-06	3.53E-06	1.91E-06	1.32E-05	3.14E-06	1.05E-05	9.17E-06	9.62E-07	1.05E-05	9.17E-06	5.48E-07	1.29E-06	7.59E-08	0	0	3.14E-06
10	CRTAC1	4.59E-05	1.30E-05	2.97E-06	1.79E-06	2.99E-05	4.55E-06	2.85E-05	2.52E-05	1.65E-06	2.85E-05	2.52E-05	7.89E-07	9.47E-07	5.02E-08	0	0	4.55E-06
10	CSGALNACT2	2.26E-05	4.83E-06	3.06E-06	1.55E-06	1.47E-05	7.44E-07	1.39E-05	1.23E-05	1.46E-06	1.39E-05	1.23E-05	2.73E-07	1.21E-06	6.51E-08	0	0	7.44E-07
10	CSTF2T	2.77E-05	6.99E-06	2.18E-06	9.78E-07	1.85E-05	1.36E-06	1.75E-05	1.55E-05	9.46E-07	1.75E-05	1.55E-05	0	9.61E-07	1.69E-08	0	0	1.36E-06
10	CTBP2	6.66E-05	2.06E-05	4.31E-06	2.16E-06	4.16E-05	1.96E-05	3.21E-05	2.78E-05	3.37E-06	3.22E-05	2.90E-05	4.10E-07	1.72E-06	2.60E-08	6.41E-06	5.00E-06	2.11E-05
10	CTNNA3	4.02E-05	1.00E-05	4.17E-06	2.39E-06	2.60E-05	7.56E-07	2.42E-05	2.17E-05	2.36E-06	2.42E-05	2.17E-05	9.37E-07	1.42E-06	3.80E-08	0	0	7.56E-07
10	CUBN	0.00016602	4.69E-05	1.59E-05	8.92E-06	0.000103247	1.52E-05	7.32E-05	5.87E-05	2.84E-06	7.32E-05	5.91E-05	3.35E-06	5.56E-06	1.35E-08	0	0	1.52E-05
10	CUEDC2	1.41E-05	3.88E-06	1.40E-06	8.21E-07	8.78E-06	4.27E-06	7.68E-06	6.30E-06	2.69E-07	7.68E-06	6.33E-06	3.39E-07	4.65E-07	1.69E-08	0	0	4.27E-06
10	CUL2	3.46E-05	8.28E-06	5.10E-06	2.93E-06	2.12E-05	5.71E-06	2.06E-05	1.92E-05	2.92E-06	2.06E-05	1.92E-05	1.17E-06	1.74E-06	2.31E-08	3.80E-06	1.96E-06	7.55E-06
10	CUTC	1.35E-05	2.98E-06	1.87E-06	1.04E-06	8.62E-06	3.00E-06	8.43E-06	7.52E-06	1.34E-06	8.43E-06	7.52E-06	3.66E-07	6.58E-07	2.08E-08	0	0	3.00E-06
10	CUZD1	2.40E-05	6.26E-06	2.35E-06	1.25E-06	1.54E-05	2.95E-06	1.07E-05	8.21E-06	2.62E-07	1.07E-05	8.24E-06	3.55E-07	8.81E-07	1.39E-08	0	0	2.95E-06
10	CWF19L1	2.16E-05	5.28E-06	2.48E-06	1.52E-06	1.39E-05	5.26E-07	1.29E-05	1.13E-05	1.56E-06	1.29E-05	1.13E-05	7.33E-07	7.68E-07	1.38E-08	0	0	5.26E-07
10	CXCL12	1.28E-05	3.59E-06	1.18E-06	6.71E-07	8.02E-06	4.48E-08	4.69E-06	3.05E-06	1.20E-07	4.69E-06	3.05E-06	1.72E-07	4.09E-07	9.03E-08	0	0	4.48E-08
10	CYP17A1	2.49E-05	6.94E-06	2.02E-06	1.08E-06	1.59E-05	4.70E-06	1.11E-05	9.04E-06	6.95E-07	1.11E-05	9.10E-06	3.21E-07	7.48E-07	1.38E-08	0	0	4.70E-06
10	CYP26A1	3.28E-05	9.96E-06	2.31E-06	1.21E-06	2.06E-05	3.79E-06	1.98E-05	1.80E-05	3.42E-06	1.98E-05	1.80E-05	2.99E-07	8.85E-07	2.18E-08	4.52E-06	1.33E-06	6.99E-06
10	CYP26C1	4.74E-05	1.58E-05	1.76E-06	9.92E-07	2.99E-05	4.66E-06	2.62E-05	2.29E-05	8.05E-06	2.62E-05	2.29E-05	3.53E-07	6.18E-07	2.12E-08	4.84E-06	1.35E-06	8.14E-06
10	CYP2C18	1.93E-05	4.75E-06	1.47E-06	8.64E-07	1.31E-05	2.39E-06	9.05E-06	6.61E-06	9.05E-08	9.07E-06	6.67E-06	3.64E-07	4.82E-07	1.82E-08	0	0	2.39E-06
10	CYP2C19	2.02E-05	4.94E-06	1.31E-06	7.95E-07	1.39E-05	2.02E-06	9.14E-06	7.05E-06	6.20E-08	9.14E-06	7.07E-06	3.61E-07	4.16E-07	1.82E-08	0	0	2.02E-06
10	CYP2C8	1.94E-05	4.67E-06	2.21E-06	1.23E-06	1.25E-05	2.14E-06	8.16E-06	6.18E-06	8.64E-08	8.16E-06	6.22E-06	4.38E-07	7.78E-07	1.83E-08	0	0	2.14E-06
10	CYP2C9	1.88E-05	4.70E-06	1.29E-06	7.84E-07	1.29E-05	2.36E-06	8.71E-06	6.95E-06	5.91E-08	8.71E-06	6.96E-06	3.61E-07	4.05E-07	1.82E-08	0	0	2.36E-06
10	CYP2E1	2.64E-05	7.62E-06	2.01E-06	1.11E-06	1.68E-05	3.41E-06	1.11E-05	8.82E-06	1.17E-07	1.11E-05	8.91E-06	3.67E-07	7.21E-07	2.55E-08	0	0	3.41E-06
10	DCLRE1A	4.01E-05	1.04E-05	4.00E-06	2.06E-06	2.57E-05	4.93E-06	1.37E-05	1.10E-05	5.91E-07	1.38E-05	1.13E-05	4.83E-07	1.55E-06	2.07E-08	0	0	4.93E-06
10	DCLRE1C	2.92E-05	7.46E-06	3.43E-06	1.90E-06	1.84E-05	5.49E-06	1.35E-05	1.16E-05	1.91E-06	1.35E-05	1.17E-05	6.48E-07	1.23E-06	2.74E-08	0	0	5.49E-06
10	DDIT4	1.70E-05	5.40E-06	1.54E-06	7.28E-07	1.00E-05	3.90E-07	9.94E-06	9.21E-06	2.08E-06	9.94E-06	9.21E-06	6.64E-08	6.45E-07	1.69E-08	0	0	3.90E-07
10	DDX21	3.38E-05	7.86E-06	4.27E-06	2.27E-06	2.17E-05	1.49E-06	1.81E-05	1.55E-05	1.89E-06	1.81E-05	1.55E-05	6.55E-07	1.60E-06	2.01E-08	4.82E-07	6.38E-08	1.90E-06
10	DDX50	3.18E-05	6.76E-06	5.08E-06	2.62E-06	2.00E-05	1.37E-06	1.97E-05	1.77E-05	1.44E-06	1.97E-05	1.77E-05	6.25E-07	1.97E-06	1.84E-08	0	0	1.37E-06
10	DHTKD1	4.77E-05	1.34E-05	4.65E-06	2.48E-06	2.97E-05	1.08E-05	2.58E-05	2.13E-05	1.76E-06	2.59E-05	2.19E-05	7.27E-07	1.73E-06	2.05E-08	0	0	1.08E-05
10	DHX32	3.07E-05	8.31E-06	2.72E-06	1.47E-06	1.97E-05	7.02E-07	1.67E-05	1.37E-05	9.15E-07	1.67E-05	1.37E-05	4.44E-07	1.00E-06	2.20E-08	0	0	7.02E-07
10	DIP2C	0.000101936	3.23E-05	8.20E-06	4.57E-06	6.15E-05	1.88E-06	5.97E-05	5.43E-05	5.23E-06	5.97E-05	5.43E-05	1.65E-06	2.90E-06	2.19E-08	9.85E-06	6.13E-07	1.11E-05
10	DKK1	1.70E-05	5.33E-06	1.20E-06	6.16E-07	1.05E-05	4.94E-07	8.77E-06	7.03E-06	1.63E-06	8.77E-06	7.03E-06	1.38E-07	4.64E-07	1.39E-08	0	0	4.94E-07
10	DLG5	0.000113666	3.42E-05	7.10E-06	3.95E-06	7.24E-05	1.27E-06	6.60E-05	5.73E-05	5.79E-06	6.60E-05	5.73E-05	1.41E-06	2.52E-06	1.97E-08	8.16E-07	1.11E-08	2.08E-06
10	DMBT1	0.000124675	3.32E-05	1.62E-05	8.54E-06	7.53E-05	1.05E-05	4.07E-05	3.06E-05	4.04E-07	4.09E-05	3.09E-05	2.37E-06	6.15E-06	2.07E-08	1.27E-06	2.29E-07	1.15E-05
10	DNA2	4.24E-05	1.05E-05	4.24E-06	2.40E-06	2.77E-05	1.52E-05	2.43E-05	1.98E-05	1.84E-06	2.43E-05	2.06E-05	8.97E-07	1.48E-06	2.01E-08	0	0	1.52E-05
10	DNAJB12	2.69E-05	7.74E-06	1.93E-06	1.14E-06	1.72E-05	2.16E-06	1.62E-05	1.52E-05	2.58E-06	1.62E-05	1.52E-05	4.78E-07	6.32E-07	2.70E-08	0	0	2.16E-06
10	DNAJC1	2.94E-05	8.46E-06	3.48E-06	1.83E-06	1.75E-05	1.49E-06	1.33E-05	1.09E-05	1.03E-06	1.33E-05	1.09E-05	4.94E-07	1.32E-06	1.83E-08	0	0	1.49E-06
10	DNAJC12	9.51E-06	2.51E-06	1.23E-06	6.60E-07	5.76E-06	1.81E-07	4.20E-06	3.19E-06	1.90E-07	4.20E-06	3.19E-06	1.60E-07	4.55E-07	4.47E-08	0	0	1.81E-07
10	DNAJC9	1.52E-05	4.30E-06	1.87E-06	9.42E-07	9.00E-06	9.89E-07	8.63E-06	7.59E-06	1.64E-06	8.63E-06	7.59E-06	1.82E-07	7.40E-07	2.02E-08	0	0	9.89E-07
10	DNMBP	9.17E-05	2.47E-05	8.96E-06	4.41E-06	5.80E-05	3.33E-06	3.51E-05	2.95E-05	4.29E-06	3.51E-05	2.95E-05	7.59E-07	3.64E-06	1.84E-08	0	0	3.33E-06
10	DNTT	2.39E-05	6.08E-06	2.59E-06	1.41E-06	1.53E-05	2.43E-06	1.16E-05	9.86E-06	1.34E-06	1.16E-05	9.87E-06	4.53E-07	9.41E-07	1.97E-08	0	0	2.43E-06
10	DOCK1	0.000102256	2.91E-05	1.17E-05	6.63E-06	6.15E-05	3.02E-06	5.81E-05	5.06E-05	4.45E-06	5.81E-05	5.07E-05	2.56E-06	4.05E-06	2.22E-08	0	0	3.02E-06
10	DPCD	1.28E-05	2.91E-06	1.47E-06	8.48E-07	8.43E-06	3.20E-07	5.84E-06	5.13E-06	9.47E-07	5.84E-06	5.13E-06	2.91E-07	5.00E-07	5.71E-08	0	0	3.20E-07
10	DPYSL4	4.07E-05	1.33E-05	2.73E-06	1.55E-06	2.47E-05	1.70E-05	2.19E-05	1.93E-05	4.94E-07	2.20E-05	1.99E-05	5.95E-07	9.37E-07	2.13E-08	0	0	1.70E-05
10	DRGX	1.50E-05	4.46E-06	1.08E-06	6.34E-07	9.48E-06	6.87E-06	8.73E-06	8.03E-06	1.17E-06	8.73E-06	8.09E-06	2.50E-07	3.58E-07	2.56E-08	0	0	6.87E-06
10	DUPD1	1.62E-05	5.31E-06	8.69E-07	4.45E-07	1.00E-05	3.35E-06	8.60E-06	7.28E-06	2.37E-07	8.60E-06	7.30E-06	8.55E-08	3.39E-07	2.08E-08	0	0	3.35E-06
10	DUSP13	2.93E-05	8.12E-06	2.75E-06	1.57E-06	1.84E-05	4.85E-06	1.34E-05	8.15E-06	4.99E-07	1.34E-05	9.60E-06	5.90E-07	9.44E-07	4.06E-08	0	0	4.85E-06
10	DUSP5	2.77E-05	8.99E-06	1.51E-06	7.54E-07	1.72E-05	2.31E-06	1.65E-05	1.45E-05	1.63E-06	1.65E-05	1.46E-05	1.37E-07	6.03E-07	1.39E-08	2.07E-06	3.54E-07	4.02E-06
10	DYDC1	6.77E-06	1.51E-06	9.03E-07	5.63E-07	4.36E-06	4.82E-07	3.16E-06	2.45E-06	8.27E-08	3.16E-06	2.45E-06	2.70E-07	2.72E-07	2.08E-08	0	0	4.82E-07
10	DYDC2	6.77E-06	1.60E-06	7.88E-07	4.76E-07	4.39E-06	3.19E-07	2.03E-06	1.14E-06	1.10E-08	2.03E-06	1.14E-06	2.08E-07	2.49E-07	1.91E-08	0	0	3.19E-07
10	EBF3	3.96E-05	1.31E-05	2.71E-06	1.60E-06	2.38E-05	4.01E-06	2.37E-05	2.31E-05	4.59E-06	2.37E-05	2.32E-05	6.87E-07	8.91E-07	1.93E-08	9.54E-06	2.93E-06	1.06E-05
10	EBLN1	1.41E-05	3.84E-06	8.48E-07	3.88E-07	9.46E-06	0	2.71E-06	2.14E-07	0	2.71E-06	2.14E-07	0	3.67E-07	2.08E-08	0	0	0
10	ECD	2.78E-05	6.68E-06	3.90E-06	2.08E-06	1.72E-05	2.54E-07	1.37E-05	1.11E-05	1.20E-06	1.37E-05	1.11E-05	6.13E-07	1.46E-06	1.39E-08	0	0	2.54E-07
10	ECHDC3	2.10E-05	6.89E-06	7.31E-07	4.37E-07	1.34E-05	2.56E-06	9.34E-06	6.54E-06	2.76E-07	9.36E-06	6.57E-06	1.83E-07	2.35E-07	1.93E-08	0	0	2.56E-06
10	ECHS1	1.67E-05	5.21E-06	1.05E-06	7.23E-07	1.04E-05	3.03E-06	8.36E-06	7.21E-06	4.44E-07	8.36E-06	7.22E-06	4.43E-07	2.60E-07	1.93E-08	0	0	3.03E-06
10	EDRF1	5.37E-05	1.48E-05	6.27E-06	3.40E-06	3.26E-05	2.59E-06	2.88E-05	2.56E-05	2.01E-06	2.88E-05	2.57E-05	1.08E-06	2.30E-06	2.22E-08	0	0	2.59E-06
10	EEF1AKMT2	1.58E-05	4.62E-06	1.77E-06	9.57E-07	9.40E-06	8.08E-07	5.66E-06	4.49E-06	3.31E-07	5.66E-06	4.49E-06	2.70E-07	6.48E-07	3.89E-08	0	0	8.08E-07
10	EGR2	2.72E-05	8.15E-06	1.31E-06	6.78E-07	1.78E-05	2.45E-07	1.65E-05	1.48E-05	7.38E-07	1.65E-05	1.48E-05	1.59E-07	5.02E-07	1.69E-08	4.37E-06	1.40E-07	4.47E-06
10	EIF3A	7.80E-05	1.44E-05	1.24E-05	6.05E-06	5.11E-05	5.94E-07	4.84E-05	4.48E-05	7.38E-06	4.84E-05	4.48E-05	9.44E-07	5.09E-06	1.29E-08	2.08E-07	1.89E-08	7.83E-07
10	EIF4EBP2	7.87E-06	2.46E-06	4.57E-07	2.66E-07	4.95E-06	9.60E-07	4.93E-06	4.60E-06	6.07E-07	4.93E-06	4.60E-06	9.17E-08	1.53E-07	2.12E-08	0	0	9.60E-07
10	EIF5AL1	7.26E-06	2.22E-06	3.54E-07	1.69E-07	4.68E-06	5.14E-08	3.43E-06	2.18E-06	0	3.43E-06	2.19E-06	0	1.48E-07	2.08E-08	0	0	5.14E-08
10	ELOVL3	1.23E-05	3.35E-06	9.30E-07	5.03E-07	7.98E-06	3.36E-07	4.99E-06	3.69E-06	2.43E-07	4.99E-06	3.69E-06	1.41E-07	3.42E-07	1.92E-08	0	0	3.36E-07
10	EMX2	2.15E-05	7.21E-06	1.63E-06	7.93E-07	1.26E-05	6.36E-06	1.22E-05	1.11E-05	2.91E-06	1.22E-05	1.14E-05	9.27E-08	6.73E-07	2.73E-08	0	0	6.36E-06
10	ENKUR	1.10E-05	2.76E-06	1.03E-06	6.13E-07	7.22E-06	8.83E-07	5.37E-06	4.09E-06	1.12E-07	5.37E-06	4.09E-06	2.48E-07	3.36E-07	2.94E-08	0	0	8.83E-07
10	ENO4	2.89E-05	8.65E-06	2.32E-06	1.44E-06	1.80E-05	2.03E-06	1.14E-05	7.47E-06	1.02E-06	1.15E-05	7.73E-06	7.04E-07	7.07E-07	2.60E-08	0	0	2.03E-06
10	ENTPD1	2.19E-05	6.02E-06	2.07E-06	1.21E-06	1.38E-05	3.86E-07	8.84E-06	7.22E-06	7.85E-07	8.84E-06	7.22E-06	4.82E-07	6.84E-07	4.52E-08	0	0	3.86E-07
10	ENTPD7	2.92E-05	6.75E-06	4.58E-06	2.36E-06	1.79E-05	3.56E-07	1.72E-05	1.52E-05	1.00E-06	1.72E-05	1.52E-05	5.64E-07	1.78E-06	1.93E-08	0	0	3.56E-07
10	EPC1	4.07E-05	1.06E-05	5.60E-06	2.95E-06	2.45E-05	2.00E-06	2.41E-05	2.20E-05	3.44E-06	2.41E-05	2.20E-05	8.02E-07	2.12E-06	2.08E-08	7.95E-06	1.86E-06	8.08E-06
10	ERCC6	9.31E-05	2.36E-05	1.05E-05	5.28E-06	5.91E-05	2.05E-05	4.26E-05	3.21E-05	3.59E-06	4.26E-05	3.23E-05	1.06E-06	4.18E-06	3.98E-08	0	0	2.05E-05
